,year,month,day,hour,minutes,lat,lon,depth,mb,ms
311,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
312,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
313,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
314,1973.0,11.0,12.0,3.0,39.0,39.3346,1973.0,13.3,4.3,n.a
315,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
316,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
317,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
318,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
319,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
320,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
321,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
322,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
323,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
324,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
325,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
326,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
327,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
328,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
329,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
330,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
331,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
332,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
333,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
334,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
335,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
336,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
337,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
338,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
339,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
340,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
341,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
342,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
343,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
344,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
345,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
346,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
347,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
348,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
349,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
350,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
351,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
352,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
353,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
354,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
355,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
356,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
357,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
358,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
359,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
360,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
361,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
362,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
363,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
364,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
365,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
366,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
367,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
368,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
369,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
370,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
371,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
372,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
373,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
374,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
375,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
376,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
377,1974.0,11.0,28.0,23.0,1.0,36.8276,1974.0,9.8,4.8,n.a
378,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
379,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
380,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
381,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
382,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
383,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
384,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
385,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
386,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
387,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
388,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
389,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
390,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
391,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
392,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
393,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
394,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
395,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
396,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
397,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
398,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
399,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
400,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
401,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
402,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
403,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
404,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
405,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
406,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
407,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
408,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
409,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
410,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
411,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
412,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
413,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
414,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
415,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
416,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
417,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
418,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
419,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
420,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
421,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
422,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
423,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
424,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
425,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
426,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
427,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
428,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
429,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
430,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
431,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
432,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
433,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
434,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
435,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
436,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
437,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
438,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
439,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
440,1975.0,8.0,1.0,16.0,27.0,39.4528,1975.0,3.6,5.0,n.a
441,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
442,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
443,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
444,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
445,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
446,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
447,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
448,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
449,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
450,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
451,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
452,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
453,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
454,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
455,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
456,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
457,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
458,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
459,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
460,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
461,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
462,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
463,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
464,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
465,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
466,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
467,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
468,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
469,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
470,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
471,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
472,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
473,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
474,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
475,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
476,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
477,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
478,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
479,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
480,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
481,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
482,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
483,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
484,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
485,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
486,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
487,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
488,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
489,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
490,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
491,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
492,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
493,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
494,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
495,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
496,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
497,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
498,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
499,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
500,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
501,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
502,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
503,1975.0,8.0,1.0,20.0,20.0,39.5414,1975.0,9.8,6.0,n.a
504,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
505,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
506,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
507,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
508,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
509,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
510,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
511,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
512,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
513,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
514,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
515,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
516,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
517,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
518,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
519,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
520,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
521,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
522,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
523,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
524,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
525,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
526,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
527,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
528,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
529,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
530,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
531,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
532,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
533,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
534,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
535,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
536,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
537,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
538,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
539,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
540,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
541,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
542,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
543,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
544,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
545,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
546,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
547,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
548,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
549,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
550,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
551,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
552,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
553,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
554,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
555,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
556,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
557,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
558,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
559,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
560,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
561,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
562,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
563,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
564,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
565,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
566,1975.0,8.0,2.0,20.0,22.0,39.4069,1975.0,0.3,5.4,n.a
567,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
568,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
569,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
570,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
571,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
572,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
573,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
574,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
575,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
576,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
577,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
578,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
579,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
580,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
581,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
582,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
583,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
584,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
585,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
586,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
587,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
588,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
589,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
590,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
591,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
592,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
593,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
594,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
595,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
596,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
597,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
598,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
599,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
600,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
601,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
602,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
603,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
604,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
605,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
606,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
607,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
608,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
609,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
610,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
611,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
612,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
613,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
614,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
615,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
616,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
617,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
618,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
619,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
620,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
621,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
